latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.02216,-47.97214,326.64,1.31,1.14,2025-08-23,1830,A,81,6.1NRT,296.15,25.98,D
-24.9234,-49.15762,394.22,1.07,1.03,2025-08-23,1828,A,100,6.1NRT,304.25,237.04,D
-4.12044,-56.27875,352.85,1.02,1.01,2025-08-23,1834,A,97,6.1NRT,303.9,62.74,D
-24.93309,-49.51748,317.76,1.04,1.02,2025-08-23,1828,A,72,6.1NRT,301.61,9.15,D
-4.12174,-56.28765,336.09,1.02,1.01,2025-08-23,1834,A,88,6.1NRT,302.48,30.95,D
-22.01997,-47.95289,344.91,1.32,1.14,2025-08-23,1830,A,93,6.1NRT,292.05,67.23,D
-22.02199,-47.96508,346.15,1.32,1.14,2025-08-23,1830,A,93,6.1NRT,297.06,70.1,D
-24.9241,-49.51908,320.66,1.04,1.02,2025-08-23,1828,A,76,6.1NRT,302.45,12.3,D
-4.11159,-56.28004,313.56,1.02,1.01,2025-08-23,1834,A,61,6.1NRT,300.36,5.52,D
-4.11289,-56.28896,316.87,1.02,1.01,2025-08-23,1834,A,68,6.1NRT,301.18,8.55,D
-22.00999,-47.95498,392.63,1.32,1.14,2025-08-23,1830,A,100,6.1NRT,298.92,305.64,D
-24.87778,-49.3406,311.58,1.05,1.02,2025-08-23,1828,A,59,6.1NRT,301.21,4.78,D
-4.96528,-62.34085,328.31,2.52,1.53,2025-08-23,1834,A,78,6.1NRT,297.56,84.05,D
-22.01203,-47.96724,404.19,1.32,1.14,2025-08-23,1830,A,100,6.1NRT,311.39,406.23,D
-24.78331,-48.92256,314.86,1.09,1.04,2025-08-23,1828,A,66,6.1NRT,300.03,8.11,D
-22.01407,-47.97945,322.25,1.31,1.14,2025-08-23,1830,A,76,6.1NRT,297.16,17.83,D
-4.92715,-62.32874,314.11,2.51,1.52,2025-08-23,1834,A,58,6.1NRT,298.23,25.68,D
-24.88606,-49.74867,313.59,1.03,1.01,2025-08-23,1828,A,66,6.1NRT,299.52,8.48,D
-4.05164,-56.31269,327.74,1.02,1.01,2025-08-23,1834,A,82,6.1NRT,295.97,21.97,D
-21.99998,-47.95687,326.13,1.32,1.14,2025-08-23,1830,A,65,6.1NRT,295.1,22.75,D
-25.18618,-52.12828,309.86,1.04,1.02,2025-08-23,1828,A,50,6.1NRT,295.57,5.72,D
-22.00204,-47.96917,367.89,1.32,1.14,2025-08-23,1830,A,100,6.1NRT,301.51,150.17,D
-4.05294,-56.32158,341.76,1.02,1.01,2025-08-23,1834,A,91,6.1NRT,295.97,43.43,D
-24.69183,-48.92477,357.77,1.09,1.04,2025-08-23,1828,A,99,6.1NRT,305.63,83.37,D
-4.05423,-56.33049,317.16,1.02,1.01,2025-08-23,1834,A,59,6.1NRT,296.7,10.98,D
-22.00409,-47.98146,343.28,1.31,1.14,2025-08-23,1830,A,92,6.1NRT,299.94,59.76,D
-24.69359,-48.9357,342.55,1.09,1.04,2025-08-23,1828,A,92,6.1NRT,302.62,46.07,D
-21.99204,-47.97108,338.46,1.32,1.14,2025-08-23,1830,A,89,6.1NRT,298.7,48.51,D
-3.63859,-54.43748,314.7,1.04,1.02,2025-08-23,1834,A,63,6.1NRT,301.7,6.44,D
-24.68254,-48.92586,316.0,1.09,1.04,2025-08-23,1828,A,37,6.1NRT,301.81,7.9,D
-24.68432,-48.93687,355.77,1.09,1.04,2025-08-23,1828,A,98,6.1NRT,306.01,78.12,D
-21.98207,-47.97316,314.42,1.32,1.14,2025-08-23,1830,A,22,6.1NRT,296.05,7.9,D
-3.66626,-54.75312,337.29,1.02,1.01,2025-08-23,1834,A,88,6.1NRT,300.82,33.5,D
-22.39117,-50.52845,323.03,1.02,1.01,2025-08-23,1830,A,74,6.1NRT,299.46,13.76,D
-24.76469,-49.44139,350.57,1.05,1.02,2025-08-23,1828,A,96,6.1NRT,301.38,62.2,D
-3.66756,-54.76205,338.29,1.02,1.01,2025-08-23,1834,A,89,6.1NRT,301.67,35.89,D
-3.84237,-55.95887,320.7,1.0,1.0,2025-08-23,1834,A,74,6.1NRT,300.41,11.44,D
-24.76627,-49.45144,340.18,1.05,1.02,2025-08-23,1828,A,90,6.1NRT,301.29,41.09,D
-22.39264,-50.53811,332.18,1.02,1.01,2025-08-23,1830,A,84,6.1NRT,298.48,25.49,D
-22.24396,-49.63767,314.52,1.08,1.04,2025-08-23,1830,A,45,6.1NRT,298.86,6.38,D
-3.84365,-55.96764,389.48,1.0,1.0,2025-08-23,1834,A,100,6.1NRT,306.29,190.94,D
-24.61124,-48.82653,312.89,1.1,1.05,2025-08-23,1828,A,61,6.1NRT,301.82,6.4,D
-22.2332,-49.62912,314.38,1.08,1.04,2025-08-23,1830,A,41,6.1NRT,298.57,6.29,D
-3.84494,-55.97642,322.03,1.0,1.0,2025-08-23,1834,A,69,6.1NRT,299.99,13.08,D
-24.60997,-49.05418,323.65,1.08,1.04,2025-08-23,1828,A,78,6.1NRT,301.89,16.34,D
-3.56994,-54.79211,322.7,1.02,1.01,2025-08-23,1834,A,76,6.1NRT,301.55,14.09,D
-24.61165,-49.0646,332.66,1.08,1.04,2025-08-23,1828,A,86,6.1NRT,302.37,28.63,D
-21.95053,-48.03025,313.45,1.31,1.13,2025-08-23,1830,A,50,6.1NRT,290.94,9.76,D
-24.60397,-49.06117,323.7,1.08,1.04,2025-08-23,1828,A,78,6.1NRT,301.73,18.18,D
-3.65479,-56.82391,336.13,1.04,1.02,2025-08-23,1834,A,88,6.1NRT,299.03,33.32,D
-24.68974,-49.61345,309.5,1.04,1.02,2025-08-23,1828,A,54,6.1NRT,298.94,5.42,D
-3.64693,-57.08753,311.62,1.06,1.03,2025-08-23,1834,A,53,6.1NRT,297.28,6.04,D
-22.84268,-54.00706,372.95,1.18,1.08,2025-08-23,1830,A,100,6.1NRT,303.64,147.09,D
-24.62522,-49.37612,312.48,1.05,1.03,2025-08-23,1828,A,62,6.1NRT,300.51,7.11,D
-4.11482,-60.66222,315.53,1.79,1.31,2025-08-23,1834,A,69,6.1NRT,297.43,17.79,D
-22.84411,-54.01823,350.11,1.18,1.08,2025-08-23,1830,A,95,6.1NRT,304.24,65.95,D
-22.83457,-54.01974,323.46,1.18,1.08,2025-08-23,1830,A,76,6.1NRT,301.03,13.59,D
-24.67059,-49.66861,308.73,1.04,1.02,2025-08-23,1828,A,51,6.1NRT,297.62,5.07,D
-3.63515,-57.89645,315.12,1.15,1.07,2025-08-23,1834,A,67,6.1NRT,296.18,11.37,D
-22.02572,-48.67852,327.96,1.2,1.09,2025-08-23,1830,A,81,6.1NRT,304.05,21.67,D
-24.74121,-50.81604,309.64,1.0,1.0,2025-08-23,1828,A,56,6.1NRT,298.91,4.63,D
-2.93901,-53.69487,342.51,1.13,1.06,2025-08-23,1834,A,91,6.1NRT,300.06,49.51,D
-22.57038,-53.05206,320.35,1.07,1.03,2025-08-23,1830,A,60,6.1NRT,305.22,10.22,D
-2.94046,-53.70476,348.39,1.13,1.06,2025-08-23,1834,A,94,6.1NRT,302.88,62.86,D
-25.88889,-61.68433,327.08,4.41,1.93,2025-08-23,1828,A,80,6.1NRT,292.81,203.48,D
-2.93116,-53.70615,336.82,1.13,1.06,2025-08-23,1834,A,88,6.1NRT,295.59,38.47,D
-21.21414,-44.9968,303.83,2.19,1.43,2025-08-23,1830,A,50,6.1NRT,278.52,12.33,D
-24.39852,-49.05058,309.35,1.09,1.04,2025-08-23,1828,A,53,6.1NRT,298.38,5.25,D
-3.37806,-56.94741,326.87,1.04,1.02,2025-08-23,1834,A,81,6.1NRT,298.32,21.32,D
-25.88671,-61.68814,327.93,4.41,1.93,2025-08-23,1828,A,81,6.1NRT,292.79,212.9,D
-22.36902,-52.99331,331.89,1.06,1.03,2025-08-23,1830,A,78,6.1NRT,305.25,24.48,D
-24.13098,-48.21208,334.62,1.19,1.08,2025-08-23,1828,A,87,6.1NRT,300.59,39.75,D
-22.57636,-54.56529,347.74,1.25,1.11,2025-08-23,1830,A,89,6.1NRT,302.74,69.15,D
-3.32324,-58.28928,328.95,1.19,1.09,2025-08-23,1834,A,78,6.1NRT,298.23,28.94,D
-24.69305,-51.8943,321.97,1.02,1.01,2025-08-23,1828,A,78,6.1NRT,294.74,17.03,D
-22.57786,-54.57711,350.42,1.25,1.11,2025-08-23,1830,A,90,6.1NRT,301.78,75.77,D
-3.55174,-60.25722,313.61,1.63,1.26,2025-08-23,1834,A,62,6.1NRT,298.04,12.1,D
-22.35994,-52.99477,327.2,1.06,1.03,2025-08-23,1830,A,78,6.1NRT,305.55,17.93,D
-3.02151,-56.78332,313.95,1.03,1.01,2025-08-23,1834,A,65,6.1NRT,300.2,7.39,D
-24.48879,-50.97779,331.45,1.0,1.0,2025-08-23,1828,A,85,6.1NRT,300.63,24.63,D
-21.25183,-47.78564,310.64,1.39,1.17,2025-08-23,1830,A,30,6.1NRT,276.96,9.92,D
-3.44705,-60.16231,315.66,1.6,1.24,2025-08-23,1834,A,63,6.1NRT,298.55,13.37,D
-23.87473,-47.24309,313.41,1.36,1.15,2025-08-23,1828,A,67,6.1NRT,293.86,14.27,D
-3.449,-60.17624,320.26,1.6,1.25,2025-08-23,1834,A,73,6.1NRT,298.4,22.8,D
-23.877,-47.25624,306.17,1.35,1.15,2025-08-23,1828,A,23,6.1NRT,293.57,5.99,D
-21.36945,-48.68242,357.04,1.23,1.1,2025-08-23,1830,A,98,6.1NRT,305.43,94.58,D
-23.91232,-47.46107,336.74,1.31,1.14,2025-08-23,1828,A,89,6.1NRT,299.28,51.18,D
-3.1377,-58.03933,373.28,1.15,1.07,2025-08-23,1834,A,100,6.1NRT,304.43,148.78,D
-21.37133,-48.69389,329.58,1.22,1.1,2025-08-23,1830,A,82,6.1NRT,304.99,26.19,D
-21.35978,-48.68431,336.57,1.23,1.1,2025-08-23,1830,A,88,6.1NRT,305.15,39.26,D
-23.91444,-47.47344,322.94,1.31,1.14,2025-08-23,1828,A,79,6.1NRT,299.16,24.68,D
-3.13913,-58.04943,329.94,1.15,1.07,2025-08-23,1834,A,83,6.1NRT,300.04,27.68,D
-21.36166,-48.69572,330.3,1.22,1.1,2025-08-23,1830,A,83,6.1NRT,304.54,27.27,D
-23.65327,-46.06016,318.84,1.63,1.26,2025-08-23,1828,A,75,6.1NRT,291.15,26.22,D
-3.13079,-58.03682,330.04,1.15,1.07,2025-08-23,1834,A,83,6.1NRT,300.61,27.49,D
-3.13227,-58.04688,326.82,1.15,1.07,2025-08-23,1834,A,80,6.1NRT,300.22,23.07,D
-22.10676,-53.77766,368.09,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,305.11,117.69,D
-23.72669,-46.46527,309.35,1.53,1.22,2025-08-23,1828,A,0,6.1NRT,293.42,9.48,D
-3.48205,-60.5009,317.78,1.69,1.28,2025-08-23,1834,A,0,6.1NRT,300.53,18.55,D
-22.10818,-53.78836,443.3,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,318.5,736.94,D
-23.62215,-45.95321,314.85,1.66,1.27,2025-08-23,1828,A,66,6.1NRT,290.78,21.51,D
-22.1096,-53.79909,347.61,1.13,1.06,2025-08-23,1830,A,93,6.1NRT,304.67,54.31,D
-2.89262,-56.59874,316.39,1.02,1.01,2025-08-23,1834,A,62,6.1NRT,299.91,9.84,D
-23.62205,-45.96029,310.42,1.66,1.27,2025-08-23,1828,A,40,6.1NRT,291.92,12.84,D
-22.09883,-53.78988,389.96,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,310.07,221.57,D
-2.61678,-55.7902,312.8,1.0,1.0,2025-08-23,1834,A,60,6.1NRT,299.81,5.67,D
-23.63312,-46.02279,314.29,1.65,1.26,2025-08-23,1828,A,58,6.1NRT,292.02,17.31,D
-22.10025,-53.80061,412.27,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,317.2,384.26,D
-23.88769,-47.563,310.75,1.3,1.13,2025-08-23,1828,A,59,6.1NRT,297.0,8.28,D
-2.9685,-58.59129,312.29,1.23,1.1,2025-08-23,1834,A,56,6.1NRT,298.81,6.52,D
-22.10166,-53.81133,362.88,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,306.83,97.5,D
-24.00125,-48.60698,319.21,1.14,1.07,2025-08-23,1828,A,56,6.1NRT,306.26,12.07,D
-2.64186,-58.10696,331.5,1.15,1.07,2025-08-23,1834,A,80,6.1NRT,302.41,29.67,D
-21.32698,-48.66708,320.74,1.23,1.1,2025-08-23,1830,A,73,6.1NRT,302.88,12.94,D
-2.64331,-58.11691,314.3,1.15,1.07,2025-08-23,1834,A,64,6.1NRT,300.35,7.61,D
-23.99189,-48.60879,323.44,1.14,1.07,2025-08-23,1828,A,78,6.1NRT,302.32,17.6,D
-23.89472,-48.57684,331.65,1.15,1.07,2025-08-23,1828,A,85,6.1NRT,301.48,29.7,D
-2.63248,-58.10822,357.43,1.15,1.07,2025-08-23,1834,A,93,6.1NRT,302.59,88.42,D
-21.32887,-48.67844,322.93,1.23,1.1,2025-08-23,1830,A,76,6.1NRT,303.58,16.16,D
-2.63393,-58.1182,342.47,1.15,1.07,2025-08-23,1834,A,92,6.1NRT,301.42,49.86,D
-22.08948,-53.79136,360.58,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,307.47,88.0,D
-23.89654,-48.58789,327.57,1.15,1.07,2025-08-23,1828,A,81,6.1NRT,302.67,22.86,D
-1.95055,-54.44569,327.23,1.07,1.03,2025-08-23,1834,A,79,6.1NRT,300.8,18.33,D
-22.09089,-53.80209,385.49,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,309.83,194.15,D
-24.06177,-49.67532,320.58,1.04,1.02,2025-08-23,1828,A,74,6.1NRT,300.08,13.63,D
-22.0923,-53.81282,384.1,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,309.14,187.35,D
-2.72226,-60.00982,323.52,1.51,1.21,2025-08-23,1834,A,74,6.1NRT,293.99,29.68,D
-23.6667,-47.41224,308.54,1.34,1.15,2025-08-23,1828,A,41,6.1NRT,294.72,5.62,D
-22.09371,-53.82353,371.2,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,310.51,129.28,D
-23.66886,-47.42503,314.48,1.33,1.14,2025-08-23,1828,A,66,6.1NRT,295.28,12.35,D
-3.38331,-64.66376,308.94,3.66,1.79,2025-08-23,1834,A,0,6.1NRT,291.04,28.23,D
-22.08154,-53.80361,341.15,1.13,1.06,2025-08-23,1830,A,90,6.1NRT,299.32,36.23,D
-23.97229,-49.69851,320.96,1.04,1.02,2025-08-23,1828,A,75,6.1NRT,300.88,12.87,D
-2.60339,-59.40019,314.93,1.37,1.16,2025-08-23,1834,A,67,6.1NRT,298.93,11.33,D
-22.08294,-53.81432,372.69,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,307.06,133.84,D
-23.97386,-49.70853,323.21,1.04,1.02,2025-08-23,1828,A,77,6.1NRT,302.61,15.41,D
-2.58472,-59.40934,313.7,1.37,1.16,2025-08-23,1834,A,65,6.1NRT,298.87,9.37,D
-2.36984,-58.0133,313.58,1.13,1.06,2025-08-23,1834,A,59,6.1NRT,298.47,6.86,D
-22.08434,-53.82501,446.64,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,324.0,786.33,D
-24.27336,-51.98596,316.27,1.02,1.01,2025-08-23,1828,A,70,6.1NRT,298.47,8.68,D
-22.08576,-53.8358,344.28,1.13,1.06,2025-08-23,1830,A,92,6.1NRT,308.39,46.44,D
-2.37128,-58.02312,311.92,1.13,1.06,2025-08-23,1834,A,55,6.1NRT,297.58,5.79,D
-23.40418,-46.73703,338.46,1.49,1.2,2025-08-23,1828,A,90,6.1NRT,300.54,63.84,D
-3.29641,-64.81363,320.87,3.75,1.81,2025-08-23,1834,A,58,6.1NRT,292.96,91.38,D
-22.07359,-53.81584,342.4,1.13,1.06,2025-08-23,1830,A,90,6.1NRT,303.61,37.72,D
-23.52717,-47.62184,318.55,1.31,1.13,2025-08-23,1828,A,31,6.1NRT,301.28,12.05,D
-22.07499,-53.82656,354.54,1.13,1.06,2025-08-23,1830,A,97,6.1NRT,306.23,69.21,D
-3.285,-64.84824,315.81,3.78,1.82,2025-08-23,1834,A,68,6.1NRT,291.78,63.99,D
-23.51719,-47.62369,322.3,1.31,1.13,2025-08-23,1828,A,77,6.1NRT,301.79,18.18,D
-22.07639,-53.83731,341.23,1.13,1.06,2025-08-23,1830,A,90,6.1NRT,305.89,38.52,D
-3.28757,-64.81956,319.08,3.75,1.81,2025-08-23,1834,A,38,6.1NRT,292.58,74.33,D
-23.51926,-47.63598,324.72,1.3,1.13,2025-08-23,1828,A,79,6.1NRT,300.8,22.0,D
-3.27638,-64.8542,315.01,3.78,1.82,2025-08-23,1834,A,58,6.1NRT,292.13,56.82,D
-23.37445,-46.85154,320.22,1.46,1.2,2025-08-23,1828,A,73,6.1NRT,298.32,21.19,D
-22.06814,-53.82322,347.12,1.13,1.06,2025-08-23,1830,A,93,6.1NRT,305.06,51.97,D
-22.06959,-53.83392,351.95,1.13,1.06,2025-08-23,1830,A,96,6.1NRT,307.66,64.61,D
-1.78666,-55.28785,322.44,1.02,1.01,2025-08-23,1834,A,73,6.1NRT,303.61,11.39,D
-23.90172,-50.08076,315.99,1.02,1.01,2025-08-23,1828,A,67,6.1NRT,299.97,9.0,D
-22.07103,-53.84465,325.74,1.13,1.06,2025-08-23,1830,A,72,6.1NRT,304.86,13.48,D
-23.36398,-46.85383,321.03,1.46,1.2,2025-08-23,1828,A,76,6.1NRT,298.55,23.15,D
-1.74007,-55.34006,314.84,1.02,1.01,2025-08-23,1834,A,54,6.1NRT,300.9,4.69,D
-22.0602,-53.83527,322.08,1.13,1.06,2025-08-23,1830,A,70,6.1NRT,306.07,9.17,D
-1.74137,-55.3489,314.91,1.02,1.01,2025-08-23,1834,A,54,6.1NRT,300.75,4.97,D
-23.36642,-46.86778,316.8,1.46,1.19,2025-08-23,1828,A,66,6.1NRT,298.15,16.1,D
-1.77961,-55.74474,317.49,1.0,1.0,2025-08-23,1834,A,50,6.1NRT,299.97,9.36,D
-22.06164,-53.846,331.99,1.13,1.06,2025-08-23,1830,A,82,6.1NRT,305.36,23.42,D
-23.36572,-46.92564,318.47,1.45,1.19,2025-08-23,1828,A,73,6.1NRT,293.97,21.18,D
-23.36811,-46.93931,331.89,1.45,1.19,2025-08-23,1828,A,65,6.1NRT,294.89,47.3,D
-22.06308,-53.85677,351.32,1.13,1.06,2025-08-23,1830,A,95,6.1NRT,306.19,63.6,D
-1.78089,-55.7535,313.42,1.0,1.0,2025-08-23,1834,A,41,6.1NRT,300.64,5.9,D
-22.06452,-53.86748,332.38,1.14,1.06,2025-08-23,1830,A,83,6.1NRT,307.01,25.0,D
-1.55772,-54.53806,320.37,1.07,1.03,2025-08-23,1836,A,70,6.1NRT,299.41,12.11,D
-23.36961,-47.00933,312.62,1.43,1.18,2025-08-23,1828,A,63,6.1NRT,294.98,12.86,D
-22.05369,-53.85814,326.39,1.13,1.06,2025-08-23,1830,A,18,6.1NRT,304.76,12.33,D
-23.87521,-50.26633,315.92,1.02,1.01,2025-08-23,1828,A,67,6.1NRT,301.06,8.28,D
-1.72154,-55.65482,324.01,1.01,1.0,2025-08-23,1836,A,76,6.1NRT,299.0,14.89,D
-22.05513,-53.86889,360.0,1.14,1.06,2025-08-23,1830,A,99,6.1NRT,307.78,88.48,D
-23.33728,-47.83745,320.1,1.28,1.12,2025-08-23,1828,A,74,6.1NRT,304.63,12.48,D
-1.72282,-55.6636,321.38,1.0,1.0,2025-08-23,1836,A,73,6.1NRT,299.25,12.22,D
-1.65792,-55.6708,313.25,1.01,1.0,2025-08-23,1836,A,57,6.1NRT,299.88,4.95,D
-22.0443,-53.85953,361.03,1.13,1.06,2025-08-23,1830,A,100,6.1NRT,308.42,89.61,D
-23.33934,-47.84961,319.62,1.28,1.12,2025-08-23,1828,A,73,6.1NRT,305.24,11.4,D
-22.04573,-53.8703,458.76,1.14,1.06,2025-08-23,1830,A,100,6.1NRT,328.42,986.05,D
-1.50488,-54.6855,327.96,1.06,1.03,2025-08-23,1836,A,80,6.1NRT,301.31,19.36,D
-23.32746,-47.8396,355.55,1.28,1.12,2025-08-23,1828,A,98,6.1NRT,305.93,93.56,D
-22.04716,-53.88105,382.58,1.14,1.06,2025-08-23,1830,A,100,6.1NRT,311.42,182.5,D
-23.32953,-47.85178,354.68,1.28,1.12,2025-08-23,1828,A,97,6.1NRT,306.76,90.06,D
-1.50623,-54.69479,331.35,1.06,1.03,2025-08-23,1836,A,83,6.1NRT,301.07,24.22,D
-1.57795,-55.18521,315.2,1.02,1.01,2025-08-23,1836,A,61,6.1NRT,300.52,6.04,D
-22.03492,-53.86097,327.73,1.13,1.06,2025-08-23,1830,A,59,6.1NRT,308.38,16.13,D
-22.03635,-53.87175,408.04,1.14,1.06,2025-08-23,1830,A,100,6.1NRT,315.97,352.15,D
